id,text
239,"""<|en|> I just unlocked <|id|> karakter baru di <|en|> Mobile Legends, <|id|> keren abis <|en|> skin<|id|>-nya."""
240,"""<|id|> Tugasnya minta bikin <|en|> critical essay <|id|> soal <|en|> biodiversity <|id|> minimal 1500 kata."""
241,"""<|id|> Omong-omong, Gue lagi belajar <|en|> Kotlin <|id|> buat bikin <|en|> mobile app."""
242,"""<|id|> Omong-omong, Tugasnya minta bikin <|en|> research paper <|id|> soal <|en|> climate change <|id|> minimal 1500 kata."""
243,"""<|id|> Omong-omong, Minggu depan aku mau liburan ke <|en|> Seoul, <|id|> udah <|en|> booking travel insurance <|id|> belum?"""
244,"""<|en|> By the way, The CAC <|id|> kita bulan ini naik 25 persen dari <|en|> last quarter."""
245,"""<|en|> Fun fact: <|id|> Aku beli <|en|> skincare <|id|> tadi di <|en|> Lazada, <|id|> lagi ada <|en|> buy 1 get 1."""
246,"""<|id|> Tugasnya minta bikin <|en|> case study <|id|> soal <|en|> AI ethics <|id|> minimal 500 kata."""
247,"""<|en|> Have you tried the local street food <|id|> di Bali? Enak banget katanya kan?"""
248,"""<|id|> Menurutku sih, Aku <|en|> subscribe Disney+ <|id|> buat akses semua konten <|en|> exclusive."""
249,"""<|en|> By the way, <|id|> Kamu udah lihat harbolnas di <|en|> Tokopedia <|id|> belum? Banyak yang murah banget."""
250,"""<|id|> Dia lagi negosiasi <|en|> contract <|id|> sama <|en|> vendor <|id|> baru dari luar negeri."""
251,"""<|id|> Koneksi <|en|> LAN <|id|> di sini parah banget, nge-<|en|>update <|id|> aja susah."""
252,"""<|en|> tablet<|id|>-ku nge-<|en|>lag <|id|> terus, kayaknya harus di-<|en|>restart <|id|> deh."""
253,"""<|id|> Jujur aja <|en|> Review The Bear <|id|> di internet banyak yang bilang <|en|> overhyped."""
254,"""<|id|> Omong-omong, <|en|> The discussion <|id|> paling susah karena harus <|en|> synthesize <|id|> banyak literatur."""
255,"""<|en|> Fun fact: <|id|> Koneksi <|en|> LAN <|id|> di sini parah banget, nge-<|en|>install <|id|> ulang aja susah."""
256,"""<|en|> By the way, Taking care of aging parents <|id|> itu penuh tantangan tapi juga <|en|> meaningful."""
257,"""<|en|> To be honest, I compared prices on Zalora <|id|> dan yang di <|en|> official store <|id|> lebih murah."""
258,"""<|id|> Tugasnya minta bikin <|en|> critical essay <|id|> soal <|en|> climate change <|id|> minimal 1500 kata."""
259,"""<|en|> Fun fact: Disinformation about <|id|> kebijakan pajak menyebar cepat banget sebelum <|en|> fact-checked."""
260,"""<|id|> Sebenernya <|en|> Her financial goal <|id|> tahun ini adalah nabung 5 juta."""
261,"""<|id|> Udah coba <|en|> VS Code <|id|> belum? Katanya <|en|> AI assistant<|id|>-nya keren banget."""
262,"""<|id|> Jujur aja Kata dokter, hasil <|en|> X-ray <|id|> aku perlu di-<|en|>follow up <|id|> minggu depan."""
263,"""<|id|> Jujur aja Minggu depan aku mau <|en|> backpacking <|id|> ke <|en|> Paris, <|id|> udah <|en|> booking hotel <|id|> belum?"""
264,"""<|en|> Fun fact: <|id|> Kemarin aku berhasil <|en|> finish the questline <|id|> di <|en|> Genshin Impact <|id|> setelah 200 jam <|en|> grind."""
265,"""<|en|> The collab event <|id|> di <|en|> Free Fire <|id|> kasih <|en|> reward <|id|> yang bagus banget."""
266,"""<|id|> Jujur aja <|en|> The Ikigai <|id|> rekomendasinya bagus banget, cocok buat kamu yang lagi <|en|> overthinking."""
267,"""<|id|> Omong-omong, Minggu depan aku mau <|en|> staycation <|id|> ke <|en|> Singapore, <|id|> udah <|en|> booking <|id|> tiket pesawat belum?"""
268,"""<|id|> Gratis ongkir kalau belanja di atas 200 ribu di <|en|> Lazada."""
269,"""<|en|> By the way, I got a 20% discount <|id|> pake <|en|> voucher <|id|> yang dikasih <|en|> Tiktok Shop."""
270,"""<|id|> Omong-omong, Program <|en|> composting <|id|> di kampus kita berhasil kurangi sampah 20 persen."""
271,"""<|en|> The <|id|> Natal <|en|> gathering <|id|> tahun ini bakal lebih ramai dari biasanya."""
272,"""<|id|> Kalau dipikir-pikir, <|en|> The new hotfix <|id|> di <|en|> PUBG <|id|> banyak yang suka tapi aku kurang cocok."""
273,"""<|id|> Menurutku sih, Minggu depan aku mau <|en|> trip <|id|> ke <|en|> Lombok, <|id|> udah <|en|> booking <|id|> tiket pesawat belum?"""
274,"""<|id|> Minggu depan aku mau <|en|> trip <|id|> ke <|en|> Bangkok, <|id|> udah <|en|> booking <|id|> tiket pesawat belum?"""
275,"""<|en|> Honestly, <|id|> Kemarin aku berhasil <|en|> get the achievement <|id|> di <|en|> PUBG <|id|> setelah 3 jam <|en|> grind."""
276,"""<|id|> Sebenernya Kamu masuk divisi acara atau dekorasi di <|en|> coding community?"""
277,"""<|id|> Sebenernya Minggu depan aku mau <|en|> backpacking <|id|> ke <|en|> Bali, <|id|> udah <|en|> booking <|id|> koper belum?"""
278,"""<|en|> The flight <|id|> ke <|en|> Bali <|id|> tadi <|en|> delayed <|id|> 1 jam kan?"""
279,"""<|en|> To be honest, <|id|> Aku lagi baca buku <|en|> Ikigai <|id|> yang isinya soal <|en|> purpose."""
280,"""<|id|> Dia lagi negosiasi <|en|> partnership deal <|id|> sama <|en|> vendor <|id|> baru dari luar negeri."""
281,"""<|en|> Honestly, The key is to make your journaling <|id|> jadi sesuatu yang kamu <|en|> look forward to."""
282,"""<|en|> She went on a camping solo <|id|> ke Labuan Bajo minggu lalu."""
283,"""<|en|> The doctor recommended <|id|> istirahat total dan minum <|en|> antibiotics <|id|> setiap hari."""
284,"""<|id|> Omong-omong, Temen aku lagi curhat soal <|en|> trust issue <|id|> sama pasangannya."""
285,"""<|en|> By the way, <|id|> Aku pake <|en|> air fryer <|id|> buat bikin soto ayam tadi, hasilnya lebih konsisten."""
286,"""<|en|> She uses the time blocking <|id|> buat <|en|> manage <|id|> waktu <|en|> WFH<|id|>-nya."""
287,"""<|id|> Kalau dipikir-pikir, Aku mau ikut <|en|> meetup <|id|> komunitas <|en|> calligraphy <|id|> bulan depan."""
288,"""<|en|> I just bought a new smartwatch, <|id|> spesifikasinya bisa buat <|en|> capturing video."""
289,"""<|id|> Tugasnya minta bikin <|en|> research paper <|id|> soal <|en|> economic inequality <|id|> minimal 500 kata."""
290,"""<|en|> The <|id|> nyeri dada sudah berlangsung lebih dari 7 minggu."""
291,"""<|en|> Using MATLAB <|id|> bikin ngerjain <|en|> linear algebra <|id|> jadi jauh lebih cepat."""
292,"""<|id|> Sebenernya <|en|> The drawing tablet <|id|> yang aku pakai buat <|en|> calligraphy <|id|> tuh mahal tapi beneran beda hasilnya."""
293,"""<|id|> Omong-omong, Minggu depan aku mau liburan ke Yogyakarta, udah <|en|> booking hotel <|id|> belum?"""
294,"""<|en|> We're planning a staycation <|id|> keluarga ke Bandung bulan Januari."""
295,"""<|en|> Meeting all-hands <|id|> tadi bahas soal <|en|> product roadmap <|id|> kuartal ini."""
296,"""<|id|> Jujur aja <|en|> The new Middle Eastern restaurant <|id|> di Kemang lagi rame banget di <|en|> social media."""
297,"""<|en|> Have you tried <|id|> fitur <|en|> version control <|id|> di <|en|> Discord <|id|> yang baru?"""
298,"""<|en|> We need to finalize the contract <|id|> sebelum rapat besok."""
299,"""<|id|> Kamu pakai <|en|> Slack <|id|> versi berapa? Yang baru ada fitur <|en|> dark mode."""
300,"""<|id|> Kalau dipikir-pikir, Kamu main <|en|> Dota 2 rank <|id|> berapa sekarang?"""
301,"""<|en|> The presentation <|id|> harus dikirim ke klien sebelum jam 17.00."""
302,"""<|en|> I tend to procrastinate <|id|> lebih sering sejak kerja dari rumah."""
303,"""<|id|> Aku beli jam tangan tadi di <|en|> Zalora, <|id|> lagi ada <|en|> buy 1 get 1."""
304,"""<|id|> Omong-omong, <|en|> We're planning a road trip <|id|> keluarga ke kampung halaman bulan Desember."""
305,"""<|en|> To be honest, Tracking my daily daily routine <|id|> bikin aku lebih <|en|> accountable."""
306,"""<|en|> I missed the bus <|id|> Damri tadi karena terlambat 1 menit kan?"""
307,"""<|en|> I got a 30% discount <|id|> pake <|en|> voucher <|id|> yang dikasih <|en|> Shopee."""
308,"""<|en|> Fun fact: <|id|> Aku lagi cari koper murah buat perjalanan ke Yogyakarta."""
309,"""<|en|> Honestly, The <|id|> KRL tadi <|en|> delayed <|id|> karena ada gangguan teknis."""
310,"""<|en|> Have you tried the ramen <|id|> di PIK? Antriannya panjang banget."""
311,"""<|id|> Sebenernya <|en|> The flight <|id|> ke <|en|> Bangkok <|id|> tadi <|en|> delayed <|id|> 2 jam."""
312,"""<|id|> Omong-omong, Tugasnya minta bikin <|en|> research paper <|id|> soal <|en|> AI ethics <|id|> minimal 1500 kata."""
313,"""<|id|> Kalau dipikir-pikir, <|en|> I've been trying to reduce my energy consumption <|id|> dengan cara belanja lokal."""
314,"""<|id|> Kalau dipikir-pikir, Batas antara <|en|> work <|id|> dan <|en|> personal time <|id|> jadi buram kalau kerja dari rumah."""
315,"""<|id|> Omong-omong, Tadi <|en|> meeting client<|id|>-nya molor 3 jam dari jadwal."""
316,"""<|id|> Menurutku sih, Kesadaran soal <|en|> climate change <|id|> harus mulai dari diri sendiri dulu."""
317,"""<|id|> Kalau dipikir-pikir, <|en|> Meeting one-on-one <|id|> tadi bahas soal <|en|> product roadmap <|id|> kuartal ini."""
318,"""<|id|> Omong-omong, <|en|> The rising carbon emission <|id|> udah mulai terasa dampaknya di kota-kota besar."""
319,"""<|id|> Penting banget jaga <|en|> mental health <|id|> di tengah kesibukan kayak gini."""
320,"""<|id|> Restoran <|en|> Indian <|id|> baru yang di Senopati itu enak banget."""
321,"""<|id|> Omong-omong, Tiket Nyepi udah habis semua, harus pesan jauh-jauh hari."""
322,"""<|id|> Omong-omong, Minggu depan aku mau <|en|> staycation <|id|> ke Bali, udah <|en|> booking travel insurance <|id|> belum?"""
323,"""<|en|> Fun fact: <|id|> Kamu pakai <|en|> GitHub <|id|> versi berapa? Yang baru ada fitur <|en|> live collaboration."""
324,"""<|en|> We're planning a staycation <|id|> keluarga ke Lombok bulan Desember."""
325,"""<|id|> Omong-omong, <|en|> I recommend Squid Game <|id|> kalau kamu suka genre <|en|> action."""
326,"""<|id|> Omong-omong, <|en|> The review for this <|id|> jam tangan rata-rata 50 bintang, lumayan bagus."""
327,"""<|id|> Macet pas hari libur Tahun Baru itu udah kayak tradisi tersendiri."""
328,"""<|id|> Menurutku sih, Kemarin aku berhasil <|en|> finish the questline <|id|> di <|en|> Mobile Legends <|id|> setelah 8 jam <|en|> grind."""
329,"""<|en|> My smartphone <|id|> udah di-<|en|>update <|id|> ke <|en|> latest OS <|id|> tapi tetep lemot."""
330,"""<|en|> The doctor recommended <|id|> istirahat total dan minum <|en|> antibiotics <|id|> setiap seminggu sekali."""
331,"""<|id|> Menurutku sih, Minggu depan aku mau <|en|> backpacking <|id|> ke <|en|> Bangkok, <|id|> udah <|en|> booking <|id|> koper belum?"""
332,"""<|id|> Kalau dipikir-pikir, Dokter kasih <|en|> referral <|id|> ke spesialis <|en|> neurologist."""
333,"""<|id|> Aku beli <|en|> laptop <|id|> tadi di <|en|> Shopee, <|id|> lagi ada <|en|> free shipping."""
334,"""<|id|> Kamu pakai <|en|> Trello <|id|> versi berapa? Yang baru ada fitur <|en|> smart search."""
335,"""<|en|> The <|id|> sakit kepala sudah berlangsung lebih dari 2 minggu."""
336,"""<|id|> Nilai <|en|> midterm<|id|>-ku turun, kayaknya karena kurang <|en|> preparation."""
337,"""<|en|> To be honest, <|id|> Konsep <|en|> matrix decomposition <|id|> banyak dipakai di bidang <|en|> data science."""
338,"""<|id|> Jujur aja Aku mau ikut <|en|> bazaar <|id|> komunitas <|en|> calligraphy <|id|> bulan depan."""
339,"""<|en|> I've been pulling <|id|> 4 hari berturut-turut begadang buat <|en|> project <|id|> kelompok."""
340,"""<|id|> Sebenernya <|en|> Have you tried the ramen <|id|> di <|en|> PIK? <|id|> Antriannya panjang banget."""
341,"""<|id|> Menurutku sih, Aku beli jam tangan tadi di <|en|> Tokopedia, <|id|> lagi ada <|en|> free shipping."""
342,"""<|id|> Omong-omong, <|en|> She finally passed her thesis <|id|> setelah 4 kali sidang."""
343,"""<|en|> Honestly, Have you tried the local street food <|id|> di <|en|> Bangkok? <|id|> Enak banget katanya."""
344,"""<|en|> By the way, The review for this <|id|> baju rata-rata 50 bintang, lumayan bagus."""
345,"""<|id|> Sebenernya Macet di Jalan HR Rasuna Said tadi parah banget, sampai 1 jam di jalan."""
346,"""<|en|> Have you tried <|id|> fitur <|en|> AI assistant <|id|> di <|en|> Figma <|id|> yang baru?"""
347,"""<|en|> To be honest, She prepared special <|id|> rendang buat Natal <|en|> celebration."""
348,"""<|id|> Kemarin aku berhasil <|en|> get the achievement <|id|> di <|en|> Minecraft <|id|> setelah 200 jam <|en|> grind."""
349,"""<|en|> To be honest, I started <|id|> baca buku sejak awal tahun dan rasanya <|en|> life-changing."""
350,"""<|id|> Jujur aja <|en|> My Linear <|id|> tiba-tiba <|en|> crash <|id|> pas lagi presentasi, malu banget."""
351,"""<|id|> Dokter bilang aku harus mulai <|en|> meditation <|id|> buat jaga <|en|> heart rate."""
352,"""<|en|> The social pressure <|id|> jadi anak rantau tuh berat, tapi bikin <|en|> independent <|id|> kan?"""
353,"""<|id|> Kalau dipikir-pikir, Minggu depan aku mau liburan ke <|en|> Singapore, <|id|> udah <|en|> booking <|id|> tiket pesawat belum?"""
354,"""<|id|> Lagi <|en|> binge-watching series The Bear <|id|> dari tadi malem."""
355,"""<|en|> By the way, <|id|> Tugasnya minta bikin <|en|> research paper <|id|> soal <|en|> digital literacy <|id|> minimal 500 kata."""
356,"""<|en|> By the way, I've been into pottery <|id|> sejak 5 tahun lalu dan ga pernah bosen."""
357,"""<|id|> Jujur aja Aku beli <|en|> laptop <|id|> tadi di <|en|> Tokopedia, <|id|> lagi ada <|en|> buy 1 get 1."""
358,"""<|id|> Jujur aja <|en|> I recommend Interstellar <|id|> kalau kamu suka genre <|en|> documentary."""
359,"""<|id|> Sebenernya Sunrise di Labuan Bajo kemarin indah banget, <|en|> worth the effort."""
360,"""<|id|> Jujur aja <|en|> The Asana <|id|> ngebantu banget buat <|en|> collaborate <|id|> sama tim yang <|en|> remote."""
361,"""<|en|> To be honest, Understanding central limit theorem <|id|> itu penting banget buat <|en|> data analysis."""
362,"""<|en|> By the way, <|id|> Aku beli sepatu tadi di <|en|> Tokopedia, <|id|> lagi ada <|en|> buy 1 get 1."""
363,"""<|en|> Fun fact: The invoice <|id|> harus dikirim ke klien sebelum jam 10.00."""
364,"""<|id|> Menurutku sih, <|en|> The loneliness <|id|> dari <|en|> WFH <|id|> adalah kurangnya interaksi sosial langsung."""
365,"""<|id|> Sebenernya <|en|> She's dealing with communication gap <|id|> dalam keluarganya yang cukup berat."""
366,"""<|id|> Tolong kirimin <|en|> backup<|id|>-nya lewat <|en|> VS Code <|id|> ya."""
367,"""<|en|> I'll send the proposal <|id|> setelah <|en|> meeting <|id|> selesai ya."""
368,"""<|en|> I prep my outfit <|id|> malem sebelumnya biar pagi ga buru-buru."""
369,"""<|id|> Omong-omong, Udah coba <|en|> Figma <|id|> belum? Katanya <|en|> version control<|id|>-nya keren banget kan?"""
370,"""<|id|> Menurutku sih, Kita perlu bikin <|en|> deck <|id|> buat presentasi ke investor."""
371,"""<|en|> She committed to a 30-day fitness challenge <|id|> selama 21 hari dan hasilnya keren."""
372,"""<|id|> Menurutku sih, Aku mau ikut <|en|> exhibition <|id|> komunitas <|en|> free painting <|id|> bulan depan."""
373,"""<|en|> The Framing Theory <|id|> jadi landasan teori utama di skripsi aku."""
374,"""<|en|> By the way, <|id|> Dokter bilang aku harus mulai <|en|> strength training <|id|> buat jaga <|en|> blood pressure."""
375,"""<|id|> Menurutku sih, <|en|> She went on a snorkeling solo <|id|> ke Bromo minggu lalu."""
376,"""<|en|> By the way, <|id|> Folder <|en|> Documents <|id|> nya kemana ya? Kok ga ketemu di <|en|> Notion."""
377,"""<|id|> Kalau dipikir-pikir, Aku beli tas tadi di <|en|> Tiktok Shop, <|id|> lagi ada <|en|> flash sale."""
378,"""<|id|> Kalau dipikir-pikir, Dokter bilang aku harus mulai <|en|> cardio <|id|> buat jaga <|en|> BMI."""
379,"""<|en|> By the way, She finally learned to say no <|id|> tanpa merasa <|en|> guilty."""
380,"""<|id|> Gratis ongkir kalau belanja di atas 50 ribu di <|en|> Lazada <|id|> kan?"""
381,"""<|en|> By the way, <|id|> Kita harus lebih fokus ke <|en|> email marketing <|id|> buat <|en|> marketing <|id|> nya."""
382,"""<|id|> Jujur aja <|en|> I'm taking 7 days off <|id|> pas Idul Adha nanti."""
383,"""<|en|> The chef uses fresh spices <|id|> yang didapet langsung dari <|en|> local farm."""
384,"""<|en|> Honestly, <|id|> Kamu masuk divisi acara atau publikasi di UKM fotografi?"""
385,"""<|en|> To be honest, <|id|> I've been trying to reduce my energy consumption <|id|> dengan cara naik transportasi umum."""
386,"""<|id|> Kamu masuk divisi media atau <|en|> sponsorship <|id|> di <|en|> coding community?"""
387,"""<|en|> I've been trying to reduce my carbon footprint <|id|> dengan cara belanja lokal."""
388,"""<|en|> Honestly, <|id|> Nilai UTS ku turun, kayaknya karena kurang <|en|> preparation."""
389,"""<|id|> Sebenernya Aku beli <|en|> headphone <|id|> tadi di <|en|> Shopee, <|id|> lagi ada <|en|> free shipping."""
390,"""<|id|> Sebenernya <|en|> The portfolio value <|id|> bulan ini lumayan bagus, naik 10 persen dari bulan lalu."""
391,"""<|id|> Orang tua aku masih belum paham soal <|en|> work-life balance <|id|> yang aku jelasin."""
392,"""<|id|> Jujur aja Kamu pakai <|en|> Linear <|id|> versi berapa? Yang baru ada fitur <|en|> live collaboration."""
393,"""<|id|> Folder <|en|> Downloads <|id|> nya kemana ya? Kok ga ketemu di <|en|> Discord."""
394,"""<|id|> Udah coba <|en|> Canva <|id|> belum? Katanya <|en|> offline mode <|id|> nya keren banget."""
395,"""<|en|> To be honest, I missed the <|id|> TransJakarta tadi karena terlambat 15 menit."""
396,"""<|id|> Omong-omong, <|en|> I've been pulling <|id|> 5 hari berturut-turut begadang buat ujian akhir."""
397,"""<|en|> The flight <|id|> ke Yogyakarta tadi <|en|> delayed <|id|> 1 jam."""
398,"""<|en|> Fun fact: <|id|> Have you tried fitur <|en|> dark mode <|id|> di <|en|> Discord <|id|> yang baru?"""
399,"""<|id|> Koneksi <|en|> 5G <|id|> di sini parah banget, nge-<|en|>reset <|id|> aja susah."""
400,"""<|en|> Honestly, <|id|> Kemarin aku beli <|en|> laptop <|id|> baru, <|en|> display <|id|> nya gila sih."""
401,"""<|id|> Menurutku sih, <|en|> She prepared special <|id|> rendang buat Lebaran <|en|> celebration."""
402,"""<|id|> Kalau dipikir-pikir, Tugasnya minta bikin <|en|> reflection paper <|id|> soal <|en|> biodiversity <|id|> minimal 500 kata."""
403,"""<|id|> Kamu pakai <|en|> Discord <|id|> versi berapa? Yang baru ada fitur <|en|> AI assistant."""
404,"""<|id|> Omong-omong, Gunung Papandayan itu masuk list <|en|> bucket list <|id|> aku sejak lama."""
405,"""<|id|> Presentasi <|en|> project proposal <|id|> kita jadwalnya <|en|> next week <|id|> kan?"""
406,"""<|id|> Aku beli jam tangan tadi di <|en|> Shopee, <|id|> lagi ada <|en|> buy 1 get 1."""
407,"""<|en|> Honestly, <|id|> Tugasnya minta bikin <|en|> research paper <|id|> soal <|en|> climate change <|id|> minimal 1500 kata."""
408,"""<|en|> By the way, Her journaling <|id|> tiap pagi bikin dia jauh lebih produktif."""
409,"""<|id|> Jujur aja Tugasnya minta bikin <|en|> critical essay <|id|> soal <|en|> economic inequality <|id|> minimal 2000 kata."""
410,"""<|en|> By the way, <|id|> Macet di Gatot Subroto tadi parah banget, sampai 1 jam di jalan."""
411,"""<|id|> Menurutku sih, <|en|> She's been experimenting with Mediterranean <|id|> masakan sejak punya <|en|> air fryer."""
