id,text
280,<|id|> Tolong sediain connecting<|en|> room<|id|> biar kita bisa tetep kumpul bareng keluarga.
281,<|id|> AC-nya nggak dingin.<|en|> Can someone please come and fix it?
282,<|id|> Gue lagi cari penginapan yang ramah di kantong buat mahasiswa.
283,<|id|> Jangan lupa bawa kunci kamar pas kamu mau pergi keluar sebentar.
284,<|id|> Pemandangan dari balkon keren banget.<|en|> You can see the whole city.
285,<|id|> Gue dapet<|en|> welcome drink<|id|> pas<|en|> baru<|id|> pertama<|en|> kali<|id|> nyampe di<|en|> lobby.
286,<|id|> Tolong<|id|>di-<|en|>verify<|id|> lagi<|en|>payment<|id|>-nya sudah masuk atau belum ke sistem.
287,<|id|> Kasurnya empuk banget.<|en|> I had the best sleep in<|id|> years.
288,<|id|> Gue mau cobain layanan<|en|> room service<|id|> buat makan malem hari ini.
289,<|id|> Jangan lupa tulis<|en|> review<|id|> positif kalau kamu puas sama pelayanannya.
290,<|id|> Kamar mandinya bocor.<|en|> The water is<|id|> leaking<|en|> everywhere.
291,<|id|> Gue dapet<|en|> upgrade<|id|> ke<|en|> suite room<|id|> gara-gara hotelnya lagi<|en|> overbook.
292,<|id|> Tolong siapin<|en|> shuttle<|id|> buat anter gue ke bandara besok pagi<|en|> jam<|id|> lima.
293,<|id|> Gue ngerasa sangat nyaman di sini.<|en|> It<|id|> feels<|en|> just like home.
294,<|id|> Jangan lupa titip kunci di resepsionis pas kamu mau check-out.
295,<|id|> Gue dapet<|en|> compliment<|id|> berupa kue ulang tahun pas lagi<|en|> stay<|id|> di sana.
296,<|id|> Lokasinya agak terpencil.<|en|> But it's very quiet and peaceful.
297,<|id|> Gue lagi cari<|en|> hotel<|id|> yang pet-friendly karena mau bawa kucing<|en|> gue.
298,<|id|> Koneksi internet gue lagi lemot banget.<|en|> I might drop out of the call suddenly.
299,<|id|> Gue harus ganti<|en|> virtual background<|id|> dulu biar kamar gue nggak kelihatan berantakan.
300,<|id|> Jangan lupa<|en|> record<|en|>meeting<|id|>-nya buat tim yang berhalangan hadir hari ini.
301,<|id|> Suara<|en|> lo<|id|> putus-putus.<|en|> Can you please repeat the last sentence?
302,<|id|> Gue lagi nunggu dapet<|en|> link Zoom<|id|> buat<|en|> interview jam<|id|> sepuluh nanti.
303,<|id|> Tolong<|en|> share screen<|id|> datanya biar kita semua bisa liat grafiknya bareng-bareng.
304,<|id|> Kamera gue lagi bermasalah.<|en|> I hope you don't mind if I stay<|id|> off-camera.
305,<|id|> Gue dapet<|en|> invitation<|id|> buat<|en|> join breakout room<|id|> bareng tim<|en|> marketing.
306,<|id|> Udah kelihatan belum<|en|> screen gue? Please let me know if it's still loading.
307,<|id|> Gue harus<|en|> upgrade<|id|> paket internet biar upload<|en|>speed<|id|>-nya lebih stabil.
308,<|id|> Jangan lupa<|en|> turn off<|id|> notifikasi biar nggak keganggu pas lagi fokus ngerjain<|en|> task.
309,<|en|> Gue baru<|id|> dapet<|en|> update<|id|> dari<|en|> Slack. We have an urgent bug to fix right now.
310,<|id|> Gue dapet<|en|> privilege<|id|> buat milih<|en|> working<|id|> hours yang fleksibel minggu ini.
311,<|id|> Tadi ada sedikit<|en|> technical<|id|> glitch pas gue lagi presentasi di depan manajer.
312,<|id|> Gue lagi<|en|> setup<|id|> workstation<|en|> baru<|id|> biar lebih nyaman pas kerja<|en|> remote.
313,<|id|> Jangan lupa<|en|> attach file<|en|>report<|id|>-nya di<|en|> thread<|id|> diskusi yang tadi<|en|> ya.
314,<|en|>Link<|id|>-nya expired.<|en|> Could you please send me a new invitation?
315,<|id|> Gue lebih suka<|en|> meeting<|id|> lewat Google<|en|> Meet<|id|> karena lebih ringan aplikasinya.
316,<|id|> Gue lagi multitasking nih.<|en|> I am listening to the meeting while cooking lunch.
317,<|id|> Gue butuh noise-canceling<|en|> headphone<|id|> biar bisa konsentrasi di rumah yang<|en|> rame.
318,<|id|> Jangan lupa<|en|> login<|id|> ke VPN dulu sebelum akses database kantor.
319,<|id|> Laptop gue tiba-tiba<|en|> blue screen. I think I need to restart it immediately.
320,<|id|> Gue dapet notifikasi email masuk pas lagi asik-asiknya<|en|> lunch break.
321,<|id|> Tolong di-summary-kan hasil<|en|>meeting<|id|>-nya dan kirim ke grup WhatsApp.
322,<|id|> Gue mau ganti<|en|> device<|id|> dulu.<|en|> I will join back<|id|> using<|en|> my tablet.
323,<|id|> Gue lagi nyari<|en|> template dashboard<|id|> yang<|en|> modern<|id|> buat<|en|> project<|id|> ini.
324,<|id|> Jangan lupa<|en|> update status<|id|> kamu di<|en|> Slack<|id|> kalau lagi<|en|> away<|id|> dari laptop.
325,<|en|>File<|id|>-nya gede banget.<|en|> It is taking forever to<|id|> download<|en|> the attachment.
326,<|id|> Gue dapet<|en|> feedback<|id|> positif dari klien soal<|en|> progress<|id|> kerjaan gue minggu lalu.
327,<|id|> Tolong<|id|>di-<|en|>check<|id|> lagi<|en|>permission<|id|>-nya biar<|en|> orang lain<|id|> bisa<|en|> edit<|id|> dokumennya.
328,<|id|> Udah selesai<|en|>meeting<|id|>-nya. Let's<|en|> get back to work and finish our<|id|> tasks.
329,<|id|> Gue ngerasa<|en|> burn-out<|id|> gara-gara nggak ada batesan yang jelas antara kerja sama istirahat.
330,<|id|> Gue pengen work-life<|en|> balance<|id|> yang lebih sehat.<|en|> I am tired of working late every night.
331,<|id|> Gue lagi nyoba teknik Pomodoro biar produktivitas gue tetep terjaga.
332,<|id|> Jangan lupa<|en|> take a break<|id|> sebentar tiap satu<|en|> jam<|id|> biar mata nggak capek.
333,<|en|> List<|id|> kerjaan gue numpuk banget.<|en|> I don't know where to start first.
334,<|id|> Gue dapet motivasi<|en|> baru<|id|> buat selesain<|en|> task<|id|> ini tepat waktu.
335,<|id|> Tolong ingetin gue buat<|en|> submit<|id|> timesheet sebelum hari Jumat<|en|> sore.
336,<|id|> Gue ngerasa lebih produktif kalau kerja pas malem hari.<|en|> It's so quiet and peaceful.
337,<|id|> Gue lagi ngerapihin to-do<|en|> list<|id|> biar nggak ada yang<|en|> skip<|id|> minggu ini.
338,<|id|> Jangan terlalu<|en|> hard on yourself<|id|> kalau<|en|> target<|id|> hari ini nggak kecapai semua.
339,<|id|> Gue butuh asupan<|en|> kopi. I can't function properly without caffeine.
340,<|id|> Gue dapet<|en|> reward<|id|> berupa<|en|> voucher<|id|> belanja gara-gara performa kerja yang oke.
341,<|id|> Tolong<|en|> share<|id|> tips cara<|en|> manage<|id|> waktu yang efisien pas lagi WFH.
342,<|en|>Deadline<|id|>-nya bener-bener mepet.<|en|> I have to work under pressure today.
343,<|id|> Gue ngerasa<|en|> stuck<|id|> pas lagi nyari solusi buat<|en|> problem<|id|> coding ini.
344,<|id|> Gue dapet apresiasi dari atasan pas lagi<|en|> session<|id|> one-on-one tadi.
345,<|id|> Gue mau off-screen dulu sebentar.<|en|> My<|id|> eyes<|en|> really need some rest.
346,<|id|> Gue lagi nyari playlist yang lofi biar<|en|> mood<|id|> kerja gue lebih<|en|> chill.
347,<|id|> Jangan lupa<|en|> update board<|id|> Jira kamu biar<|en|> lead<|id|> kita<|en|> tau<|id|> apa yang lagi dikerjain.
348,<|id|> Gue kangen suasana kantor.<|en|> Sometimes working alone is quite lonely.
349,<|id|> Gue dapet<|en|> insight<|id|> menarik soal cara ngadepin<|en|> burnout<|id|> di webinar kemarin.
350,<|id|> Tolong<|en|> proofread<|id|> email ini sebelum gue kirim ke departemen<|en|> lain.
351,<|id|> Gue udah<|en|> over-capacity<|id|> hari ini.<|en|> I can't take any more<|id|> requests.
352,<|id|> Gue lagi coba<|en|> habit baru<|id|> buat bangun lebih pagi dan meditasi bentar.
353,<|id|> Jangan lupa isi<|en|> survey engagement<|id|> karyawan yang dikirim HR tadi pagi.
354,<|id|> Gue dapet tawaran buat pindah ke tim<|en|> lain. It's a very tempting offer.
355,<|id|> Gue ngerasa lebih fokus kalau kerja di coworking<|en|> space<|id|> sesekali.
356,<|id|> Tolong koordinasi-kan jadwal<|en|> internal review<|id|> biar semua bisa hadir.
357,<|id|> Gue mau stretching dulu.<|en|> My back<|id|> hurts<|en|> from sitting too long.
358,<|id|> Gue dapet<|en|> ide<|id|> brilian buat fitur<|en|> baru<|id|> pas lagi mandi tadi pagi.
359,<|id|> Jangan lupa simpan semua dokumentasi<|en|>project<|id|>-nya di shared<|en|> drive.
360,<|id|> Gue ngerasa kurang<|en|> fit<|id|> hari ini.<|en|> I thinkI'm going to take a sick leave.
361,<|id|> Gue lagi nunggu<|en|> feedback<|id|> soal<|en|> design<|id|> mockup yang gue kirim kemarin.
362,<|id|> Tolong bantu gue buat<|en|> handle task<|id|> ini selagi gue lagi ada<|en|> meeting<|id|> luar.
363,<|id|> Minggu ini bener-bener<|en|> chaotic.I'm so glad it's finally<|id|> Friday.
364,<|id|> Gue dapet paket dari kurir pas lagi seru-serunya diskusi di<|en|> meeting.
365,<|id|> Jangan lupa masak<|en|> nasi. I am going to have my lunch at one o'clock.
366,<|id|> Gue dapet komplain dari tetangga gara-gara suara gue terlalu keras pas lagi<|en|> call.
367,<|id|> Baju gue belum kering.<|en|> I hope the weather<|id|> gets<|en|> sunny this afternoon.
368,<|id|> Gue dapet<|en|> voucher free<|id|> ongkir buat pesen<|en|> kopi<|id|> lewat ojek online.
369,<|id|> Jangan lupa siram tanaman di depan rumah pas lagi<|en|> break sore<|id|> nanti.
370,<|id|> Gue mau rebahan bentar.<|en|> Working from home<|id|> makes<|en|> me very sleepy.
371,<|id|> Gue dapet kiriman makanan dari temen kantor buat penyemangat nugas.
372,<|id|> Ada tukang paket di depan rumah.<|en|> Can someone please go and get it?
373,<|id|> Gue lagi nyari resep masakan yang<|en|> simple<|id|> buat<|en|> menu<|id|> makan malem.
374,<|id|> Jangan lupa nyalain AC biar nggak<|en|> gerah<|id|> pas lagi kerja di kamar.
375,<|id|> Suara ayam tetangga masuk ke mic.<|en|> I am so embarrassed during the call.
376,<|id|> Gue dapet info soal promo<|en|> grocery<|id|> di minimarket deket rumah.
377,<|id|> Tolong<|en|> share link streaming film<|id|> yang bagus buat tontonan<|en|> weekend.
378,<|id|> Gue mau beresin meja dulu.<|en|> A<|id|> cluttered<|en|> desk<|id|> makes<|en|> a<|id|> cluttered<|en|> mind.
379,<|id|> Gue dapet inspirasi buat renovasi<|en|> home office gue<|id|> dari Pinterest.
380,<|id|> Jangan lupa minum<|en|> air<|id|> putih yang banyak biar nggak dehidrasi pas nugas.
381,<|id|> Anak gue lagi rewel banget.<|en|> I have to step away from the computer for a bit.
382,<|id|> Gue dapet<|en|> update<|id|> soal rute ganjil genap dari<|en|> portal<|id|> berita tadi.
383,<|id|> Tolong bantu gue buat pindahin meja ini ke deket jendela biar dapet<|en|> light.
384,<|id|> Lagi hujan deres banget di luar.<|en|> It is the perfect weather for a nap.
385,<|id|> Gue dapet kabar kalau temen gue mau mampir ke rumah<|en|> sore<|id|> ini.
386,<|id|> Jangan lupa buang sampah sebelum tukang sampahnya dateng keliling.
387,<|id|> Gue butuh udara seger.<|en|> I am going to work from a nearby park for a change.
388,<|id|> Gue dapet diskon khusus buat langganan aplikasi meditasi tahun ini.
389,<|id|> Tolong ingetin gue buat angkat jemuran kalau nanti mendung.
390,<|id|> Baterai hp gue tinggal lima persen.<|en|> I need to find my charger quickly.
391,<|id|> Gue ngerasa lebih<|en|> happy<|id|> semenjak bisa kerja fleksibel dari rumah.
392,<|id|> Tolong<|id|>di-<|en|>sauté<|id|> dulu bawangnya sampai harum sebelum masukin daging.
393,<|id|> Apinya jangan terlalu besar.<|en|> It will burn the garlic very quickly.
394,<|id|> Gue lagi belajar cara marinating ayam biar bumbunya meresap sampai ke dalem.
395,<|id|> Jangan lupa<|id|>di-<|en|>whisk<|id|> telurnya sampai berbusa buat bikin<|en|> omelet<|id|> yang<|en|> fluffy.
396,<|id|> Teksturnya masih agak kasar.<|en|> You need to blend it for another minute.
397,<|id|> Gue lebih suka<|en|> steaming<|id|> sayuran karena nutrisinya tetep terjaga.
398,<|id|> Adonannya harus kalis.<|en|> Keep kneading it until it doesn't stick to your<|id|> hands.
399,<|en|> Gue baru<|id|> beli<|en|> air fryer<|id|> biar bisa masak gorengan yang lebih<|en|> healthy.
400,<|id|> Dagingnya harus<|id|>di-<|en|>rest<|id|> dulu sepuluh menit biar<|en|>juice<|id|>-nya nggak keluar semua.
401,<|id|> Baunya enak banget.<|en|> I can't wait to taste this homemade<|id|> pasta.
402,<|id|> Gue lagi nyoba teknik<|en|> slow cooking<|id|> buat bikin rendang yang empuk banget.
403,<|id|> Jangan lupa<|en|> pre-heat<|id|> ovennya ke seratus delapan puluh derajat sebelum manggang.
404,<|id|> Minyaknya harus bener-bener panas.<|en|> Deep<|id|> frying requires<|en|> the right temperature.
405,<|id|> Gue dapet<|en|> privilege<|id|> buat belajar masak langsung dari<|en|> chef<|id|> profesional.
406,<|id|> Tolong<|id|>di-<|en|>chop<|id|> kecil-kecil<|en|> ya<|id|> seledrinya buat taburan di atas<|en|> sup<|id|> nanti.
407,<|id|> Gue lupa kasih garem.<|en|> The soup<|id|> tastes<|en|> very bland without any seasoning.
408,<|id|> Gue lagi nyari pengganti<|en|> butter<|id|> yang lebih low-fat buat resep<|en|> cake<|id|> ini.
409,<|id|> Jangan lupa<|id|>di-<|en|>strain<|id|> dulu airnya pas udah selesai ngerebus mie.
410,<|id|> Gue ngerasa lebih<|en|> satisfy<|id|> kalau makan makanan yang gue masak sendiri.
411,<|id|> Tolong<|id|>di-<|en|>grate<|id|> keju mozarella-nya yang banyak buat<|en|> topping pizza.
412,<|id|> Ikannya masih amis.<|en|> You should add some lime juice to remove the smell.
413,<|id|> Gue lagi<|en|> craving<|id|> pasta carbonara yang<|en|> creamy<|id|> banget buat<|en|> dinner.
414,<|id|> Jangan lupa<|id|>di-<|en|>stir<|id|> terus biar bagian bawah pancinya nggak gosong.
415,<|id|> Waktunya tinggal dikit.<|en|> We need to speed up the food preparation.
416,<|id|> Gue dapet resep rahasia buat bikin<|en|> sambal<|id|> yang pedesnya nampol.
417,<|id|> Sayurnya overcooked.<|en|> It lost all its crunchiness and color.
418,<|id|> Gue mau bikin infused<|en|> water<|id|> pake<|en|> lemon<|id|> sama<|en|> mint<|id|> buat penyegar pagi.
419,<|id|> Jangan lupa<|id|>di-<|en|>wash<|id|> dulu buahnya sebelum dimasukin ke dalam juicer.
420,<|id|> Rasanya unik banget.<|en|> It<|id|> has<|en|> a perfect balance of sweet and sour.
421,<|id|> Gue lagi nunggu dapet inspirasi buat<|en|> menu<|id|> masakan minggu depan.
422,<|id|> Tolong<|id|>di-<|en|>reheat<|id|> aja sisa<|en|> pizza<|id|> kemarin di<|en|> microwave<|id|> selama semenit.
423,<|id|> Dapur gue berantakan banget.<|en|> I need to clean up this mess after eating.
424,<|id|> Kafe ini punya<|en|> signature dish<|id|> yang bener-bener<|en|> worth the<|id|> hype.
425,<|id|> Makanannya overrated banget.<|en|> I don't think it's worth the price.
426,<|id|> Gue dapet<|en|> free appetizer<|id|> gara-gara restorannya lagi ada promo<|en|> anniversary.
427,<|id|> Tempatnya<|en|> cozy<|id|> banget buat<|en|> brunch<|id|> santai bareng temen-temen.
428,<|id|> Porsinya dikit banget.<|en|> I am still hungry even after finishing the main course.
429,<|id|> Gue lebih suka<|en|> fine dining<|id|> yang suasananya lebih<|en|> quiet<|id|> dan<|en|> intimate.
430,<|id|> Pelayanannya sangat<|en|> slow. We've been waiting for forty<|id|> minutes<|en|> for our food.
431,<|id|> Gue dapet<|en|> recommendation<|id|> buat nyobain sushi<|en|> bar<|id|> yang<|en|> baru<|id|> buka di<|en|> mall.
432,<|id|> Makanannya sangat<|en|> spicy. My mouth is literally burning right now.
433,<|id|> Gue dapet diskon khusus kalau pakai<|en|> member card<|id|> di restoran ini.
434,<|id|> Rasanya sangat<|en|> authentic. It<|id|> reminds<|en|> me of the food I had in Bali.
435,<|id|> Gue lagi pengen cari cafe yang pet-friendly biar bisa bawa anjing<|en|> gue.
436,<|id|> Tadi gue nyobain<|en|> fusion food<|id|> antara masakan Padang sama masakan Jepang.
437,<|id|> Minumannya terlalu manis.<|en|> I should have<|id|> asked<|en|> for less sugar.
438,<|id|> Gue dapet<|en|> free refill<|id|> ocha tiap<|en|> kali<|id|> makan di restoran ramen itu.
439,<|id|> Jangan lupa<|en|> check<|en|>review<|id|>-nya dulu di Google Maps sebelum<|en|> booking<|id|> tempat.
440,<|id|> Tempatnya sangat<|en|> crowded. We have to wait in line for at least an hour.
441,<|id|> Gue dapet<|en|> privilege<|id|> buat dapet meja<|en|> paling<|id|> bagus yang<|en|>view<|id|>-nya ke kota.
442,<|id|> Tolong<|id|>di-<|en|>cancel<|id|> aja pesenan gue kalau emang stoknya udah abis.
443,<|id|> Ikannya<|en|> fresh<|id|> banget.<|en|> You can really taste the sea in every bite.
444,<|id|> Gue lagi nyari<|en|> buffet<|id|> yang harganya<|en|> affordable<|id|> buat ngerayain ultah temen.
445,<|id|> Jangan lupa kasih<|en|> rating<|id|> bintang lima kalau kamu suka sama pelayanannya.
446,<|id|> Gue alergi kacang.<|en|> Does this dish contain any<|id|> peanuts<|en|> in it?
447,<|id|> Gue dapet info soal<|en|> hidden gem<|id|> kuliner dari<|en|> thread<|id|> di<|en|> Twitter<|id|> kemarin.
448,<|id|> Suasananya sangat<|en|> nostalgic. It<|id|> feels<|en|> like eating at my<|id|> grandma's<|en|> house.
449,<|id|> Gue mau pesen take-away aja karena udah nggak sabar mau makan di rumah.
450,<|id|> Jangan lupa aktifkan promo cashback-nya pas lagi bayar di kasir.
451,<|id|> Piringnya sangat estetik.<|en|> This food is totally<|id|> Instagrammable.
452,<|id|> Gue ngerasa begah banget habis makan<|en|> all you can eat<|id|> tadi siang.
453,<|id|> Makanannya enak-enak semua.<|en|> I will definitely recommend this place to my<|id|> friends.
454,<|id|> Gue harus beli groceries buat stok seminggu ke depan di<|en|> supermarket.
455,<|id|> Harganya lagi diskon gede.<|en|> I should buy two<|id|> packs<|en|> instead of one.
456,<|id|> Jangan lupa cek<|en|> expiration<|en|>date<|id|>-nya sebelum masukin barang ke keranjang.
457,<|id|> Gue lagi nyari<|en|> organic<|id|> vegetables yang<|en|> fresh<|id|> buat bikin<|en|> salad.
458,<|id|> Stok susunya udah abis.<|en|> We need to buy some more milk for breakfast.
459,<|id|> Gue dapet<|en|> voucher<|id|> potongan harga kalau belanja<|en|> minimal<|id|> seratus ribu.
460,<|id|> Tolong bantu gue buat cari bumbu<|en|> instant<|id|> buat bikin<|en|> nasi<|id|> goreng.
461,<|id|> Antreannya panjang banget.<|en|> Shopping on<|id|> Sunday<|en|> is always a bad idea.
462,<|id|> Gue lebih suka belanja di pasar tradisional karena bisa<|id|>di-<|en|>bargain<|id|> harganya.
463,<|id|> Jangan lupa bawa reusable<|en|> bag<|id|> biar kita nggak perlu beli plastik lagi.
464,<|id|> Barangnya<|en|> out of stock. I guess I have to find another store.
465,<|id|> Gue dapet<|en|> reward point<|id|> tiap<|en|> kali<|id|> belanja pake aplikasi<|en|> loyalty member.
466,<|id|> Buahnya sudah layu.<|en|> We should find a place with better quality produce.
467,<|id|> Gue lagi nyari gluten-free<|en|> flour<|id|> buat bikin cookies yang lebih sehat.
468,<|id|> Jangan lupa beli<|en|> laundry detergent<|id|> sekalian mumpung lagi di sini.
469,<|id|> Harganya bener-bener pricey. Imported<|en|> goods are so expensive nowadays.
470,<|id|> Gue dapet info soal<|en|> flash sale<|id|> sembako dari grup WhatsApp komplek.
471,<|id|> Tolong<|id|>di-<|en|>list<|id|> dulu apa aja yang mau dibeli biar nggak ada yang kelewat.
472,<|id|> Gue lupa bawa<|en|> shopping list. I hope I can remember everything we need.
473,<|id|> Gue mau beli<|en|> kitchen<|id|> towels yang menyerap<|en|> air<|id|> dengan sangat baik.
474,<|id|> Jangan lupa beli<|en|> cooking oil<|id|> yang kualitasnya<|en|> premium<|id|> biar masakan makin enak.
475,<|id|> Kulkas gue udah penuh.<|en|> I don't think we have any more room for food.
476,<|id|> Gue dapet<|en|> free gift<|id|> berupa<|en|> tumbler<|id|> cantik gara-gara belanja banyak.
